year,site,nest,species,exp,type,laid,hatch,manip,ring,mate_ring,chick1,chick2,chick3,chick4,chick5,chick6,comments,field_sex_focal,field_sex_mate,code,nest.id,year.cr,year.mr,year.code,first.res,last.res,first.cap,last.cap,first.cap.r,last.cap.r,laying_date,found_date,end_date,fate,latitude,longitude,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,hatching_date.r,first.bf.adult,last.bf.adult,adult.not.seen.bf,times.adult.not.seen,total.brood.res,last.bf.adult.before.desertion,datenot.seen.after.desertion,first.bf,last.bf,chicks.alive.last,chicks.not.seen.bf,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,layingdate,check.estld,first.res.bs,last.res.bs,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2007,E,101,SP,U,U,530,624,NA,CA242,CA183,CA1473,CA1476,NA,NA,NA,NA,NA,F,M,WX.MX|BX.YX,2007-E-101,2006,2006,2007-WX.MX|BX.YX,23-05-07,23-06-07,08-06-07,08-06-07,08-06-07,08-06-07,530,527,624,HATCH,23.92071336,-106.96,2,3,30-05-07,27-05-07,24-06-07,24-06-07,624,625,705,5,9,625,705,624,711,711,NA,24-06-07,25-06-07,05-07-07,25-06-07,05-07-07,24-06-07,11-07-07,11-07-07,NA,24-06-07,NA,18,6.4,24-06-07,NA,18,6.2,NA,NA,NA,NA,18,24-06-07,1.27184466,24-06-07,28-05-07,30-05-07,-1.27184466,23-05-07,23-06-07,23-05-07,25-06-07,F,M
2007,E,102,SP,ParCare,CF2,602,627,625,CA1265,CA1444,CA1491,CA1496,NA,NA,NA,NA,NA,F,M,LX.MX|OX.LX,2007-E-102,2007,2007,2007-LX.MX|OX.LX,20-05-07,23-06-07,16-05-07,17-06-07,16-05-07,17-06-07,602,608,627,HATCH,23.91401658,-106.95,3,3,02-06-07,08-06-07,27-06-07,27-06-07,NA,NA,NA,NA,4,NA,NA,627,708,702,704,NA,NA,NA,NA,NA,27-06-07,08-07-07,02-07-07,04-07-07,27-06-07,NA,17.4,6.4,28-06-07,NA,17.6,6.8,NA,NA,NA,NA,17.6,28-06-07,-0.022653722,28-06-07,03-06-07,02-06-07,1.022653722,20-05-07,23-06-07,16-05-07,23-06-07,F,M
2007,E,301,SP,ParCare,CF2,524,618,618,CA011,CA030,CA1459,CA1460,NA,NA,NA,NA,NA,F,M,RX.MX|YX.LX,2007-E-301,2006,2006,2007-RX.MX|YX.LX,23-06-07,09-07-07,05-06-07,05-06-07,05-06-07,05-06-07,524,524,618,HATCH,23.92179297,-106.96,3,3,24-05-07,24-05-07,18-06-07,18-06-07,619,622,623,6,8,622,623,619,628,625,628,19-06-07,22-06-07,23-06-07,22-06-07,23-06-07,19-06-07,28-06-07,25-06-07,28-06-07,19-06-07,NA,17.2,6.1,19-06-07,NA,18.3,7,NA,NA,NA,NA,18.3,19-06-07,2.242718447,19-06-07,22-05-07,24-05-07,-1.242718447,23-06-07,09-07-07,05-06-07,09-07-07,F,M
2007,E,302,SP,ParCare,CF2,621,NA,620,CA034,CA1467,CA1470,NA,NA,NA,NA,NA,NA,F,M,RX.MX|GX.WX,2007-E-302,2006,2006,2007-RX.MX|GX.WX,23-06-07,08-07-07,03-05-07,19-06-07,03-05-07,19-06-07,NA,619,625,UNHATCH,23.91114438,-106.95,0,2,NA,19-06-07,25-06-07,NA,NA,NA,NA,NA,1,NA,NA,621,711,621,711,NA,NA,NA,NA,NA,21-06-07,11-07-07,21-06-07,11-07-07,21-06-07,NA,18,6.9,NA,NA,NA,NA,NA,NA,NA,NA,18,21-06-07,1.27184466,21-06-07,25-05-07,25-05-07,NA,23-06-07,08-07-07,03-05-07,08-07-07,F,M
2007,E,303,SP,U,U,525,619,NA,CA1465,CA1464,CA1463,NA,NA,NA,NA,NA,NA,F,M,BX.MX|RX.YX,2007-E-303,2007,2007,2007-BX.MX|RX.YX,22-06-07,29-07-07,19-06-07,19-06-07,19-06-07,19-06-07,525,619,619,HATCH,0,-109.49,3,3,25-05-07,19-06-07,19-06-07,19-06-07,619,622,623,2,7,622,623,619,624,624,NA,19-06-07,22-06-07,23-06-07,22-06-07,23-06-07,19-06-07,24-06-07,24-06-07,NA,19-06-07,NA,17.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,17.9,19-06-07,0.948220065,19-06-07,24-05-07,25-05-07,-0.948220065,22-06-07,29-07-07,19-06-07,29-07-07,F,M
2007,E,304,SP,U,U,713,NA,NA,CA082,CA231,NA,NA,NA,NA,NA,NA,NA,F,M,WX.MX|OX.RX,2007-E-304,2006,2006,2007-WX.MX|OX.RX,23-06-07,03-07-07,25-06-07,25-06-07,25-06-07,25-06-07,620,621,712,UNKNOWN,23.91380443,-106.95,NA,3,20-06-07,21-06-07,12-07-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-06-07,NA,23-06-07,03-07-07,23-06-07,03-07-07,f,M
2007,E,305,SP,U,U,708,NA,NA,BX.WX|SX.XX,802122915,NA,NA,NA,NA,NA,NA,NA,F,M,BX.WX|SX.XX,2007-E-305,NA,NA,2007-BX.WX|SX.XX,27-06-07,27-06-07,NA,NA,NA,NA,616,621,712,UNKNOWN,23.92156315,-106.96,NA,3,16-06-07,21-06-07,12-07-07,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-06-07,NA,27-06-07,27-06-07,27-06-07,27-06-07,NA,NA
2007,F,101,SP,ParCare,CFD2,526,620,620,CA173,CA026,CA1468,CA1469,CA1472,NA,NA,NA,NA,F,M,OX.MX|LX.WX,2007-F-101,2006,2006,2007-OX.MX|LX.WX,NA,NA,04-05-07,20-06-07,04-05-07,20-06-07,526,617,620,HATCH,23.92217031,-106.97,3,3,26-05-07,17-06-07,20-06-07,20-06-07,619,623,708,2,5,623,708,619,711,711,NA,19-06-07,23-06-07,08-07-07,23-06-07,08-07-07,19-06-07,11-07-07,11-07-07,NA,20-06-07,NA,18.1,6.3,20-06-07,NA,17.7,6.4,23-06-07,NA,19.5,5.8,19.5,23-06-07,6.126213592,23-06-07,22-05-07,26-05-07,-3.126213592,NA,NA,04-05-07,23-06-07,F,M
2008,A,1,SP,U,U,420,515,NA,CA1268,802109716,CA1520,CA1525,CA1562,NA,NA,NA,NA,F,M,LX.MX|OX.WX,2008-A-1,2007,2007,2008-LX.MX|OX.WX,30-03-08,20-05-08,01-05-08,03-06-08,01-05-08,03-06-08,420,421,515,HATCH,23.91253594,-106.96,3,3,20-04-08,21-04-08,15-05-08,15-05-08,515,520,521,10,14,520,521,515,617,617,NA,15-05-08,20-05-08,21-05-08,20-05-08,21-05-08,15-05-08,17-06-08,17-06-08,NA,15-05-08,NA,17.1,5.6,15-05-08,NA,17.6,5.5,15-05-08,NA,17.4,5.4,17.6,15-05-08,-0.022653722,15-05-08,20-04-08,20-04-08,0.022653722,30-03-08,20-05-08,30-03-08,03-06-08,F,M
2008,A,4,SP,U,U,421,516,NA,CA137,CA178,DEAD.CHICK.A4.2008,CA1527,NA,NA,NA,NA,NA,F,M,YX.MX|LX.YX,2008-A-4,2006,2006,2008-YX.MX|LX.YX,NA,NA,04-05-08,04-05-08,04-05-08,04-05-08,421,426,516,HATCH,23.90447922,-106.95,2,3,21-04-08,26-04-08,16-05-08,16-05-08,516,516,520,9,11,516,520,516,613,613,NA,16-05-08,16-05-08,20-05-08,16-05-08,20-05-08,16-05-08,13-06-08,13-06-08,NA,16-05-08,NA,15.9,6,16-05-08,NA,17.5,5.5,NA,NA,NA,NA,17.5,16-05-08,-0.346278317,16-05-08,21-04-08,21-04-08,0.346278317,NA,NA,04-05-08,16-05-08,F,M
2008,A,5,SP,ParCare,CFall,424,519,517,CA1254,CA093,CA1530,CA1531,CA1532,CA1534,NA,NA,NA,F,M,LX.MX|BX.GX,2008-A-5,2007,2007,2008-LX.MX|BX.GX,30-03-08,30-03-08,04-05-08,05-06-08,04-05-08,05-06-08,424,427,519,HATCH,23.90834185,-106.96,3,3,24-04-08,27-04-08,19-05-08,19-05-08,519,519,523,4,5,519,523,519,613,613,NA,19-05-08,19-05-08,23-05-08,19-05-08,23-05-08,19-05-08,13-06-08,13-06-08,NA,18-05-08,NA,18.2,6,18-05-08,NA,18,6.2,18-05-08,NA,17.7,6,18.2,18-05-08,1.919093851,18-05-08,21-04-08,24-04-08,-2.919093851,30-03-08,30-03-08,30-03-08,05-06-08,F,M
2008,A,6,SP,ParCare,CFall,423,518,517,CA136,NA,CA1533,CA1535,NA,NA,NA,NA,NA,F,M,YX.MX|RX.RX,2008-A-6,2006,2006,2008-YX.MX|RX.RX,08-05-08,08-05-08,29-04-08,30-05-08,29-04-08,30-05-08,423,427,518,HATCH,23.91173797,-106.96,3,3,23-04-08,27-04-08,18-05-08,18-05-08,518,518,523,5,7,518,523,518,605,605,NA,18-05-08,18-05-08,23-05-08,18-05-08,23-05-08,18-05-08,05-06-08,05-06-08,NA,19-05-08,NA,17.1,5.8,19-05-08,NA,17.6,6,NA,NA,NA,NA,17.6,19-05-08,-0.022653722,19-05-08,24-04-08,23-04-08,1.022653722,08-05-08,08-05-08,29-04-08,30-05-08,F,NA
2008,A,8,SP,U,U,428,NA,NA,CA1434,CA1425,NA,NA,NA,NA,NA,NA,NA,F,M,MX.RX|GX.LX,2008-A-8,2008,2007,2008-MX.RX|GX.LX,08-05-08,10-06-08,02-05-08,02-05-08,02-05-08,02-05-08,428,430,601,UNHATCHED,23.91002976,-106.95,0,3,28-04-08,30-04-08,01-06-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28-04-08,NA,08-05-08,10-06-08,02-05-08,10-06-08,F,M
2008,A,10,SP,U,U,511,605,NA,CA1519,CA1545,CA2002,CA2003,CA2004,NA,NA,NA,NA,F,M,WX.BX|YX.MX,2008-A-10,2008,2008,2008-WX.BX|YX.MX,06-07-08,08-07-08,13-05-08,13-05-08,13-05-08,13-05-08,511,504,605,HATCH,23.90850621,-106.96,3,3,11-05-08,04-05-08,05-06-08,05-06-08,605,704,NA,1,8,NA,NA,605,704,704,NA,05-06-08,04-07-08,NA,NA,NA,05-06-08,04-07-08,04-07-08,NA,05-06-08,NA,17.1,6.8,05-06-08,NA,18,6.5,05-06-08,NA,17.5,6.3,18,05-06-08,1.27184466,05-06-08,09-05-08,11-05-08,-1.27184466,06-07-08,08-07-08,13-05-08,08-07-08,F,?
2008,A,11,SP,U,U,503,NA,NA,CA072,NA,NA,NA,NA,NA,NA,NA,NA,F,M,MX.RX|LX.YX,2008-A-11,2007,2006,2008-MX.RX|LX.YX,30-03-08,24-05-08,09-05-08,01-06-08,09-05-08,01-06-08,503,505,518,PREDATED,23.9100886,-106.96,0,3,03-05-08,05-05-08,18-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-05-08,NA,30-03-08,24-05-08,30-03-08,01-06-08,F,NA
2008,A,14,SP,ParCare,CFall,512,606,605,CA1536,CA2001,CA1577,CA1578,NA,NA,NA,NA,NA,F,M,YX.BX|YX.MX,2008-A-14,2008,2008,2008-YX.BX|YX.MX,05-07-08,05-07-08,21-05-08,23-06-08,21-05-08,23-06-08,512,510,606,HATCH,23.90965363,-106.96,3,3,12-05-08,10-05-08,06-06-08,06-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-06-08,NA,17.1,6.7,07-06-08,NA,17.1,6.5,NA,NA,NA,NA,17.1,07-06-08,-1.640776699,07-06-08,14-05-08,12-05-08,2.640776699,05-07-08,05-07-08,21-05-08,05-07-08,F,M
2008,A,17,SP,U,U,515,609,NA,CA1537,NA,CA2005,NA,NA,NA,NA,NA,NA,F,M,BX.OX|YX.MX,2008-A-17,2008,2008,2008-BX.OX|YX.MX,NA,NA,21-05-08,21-05-08,21-05-08,21-05-08,515,512,609,HATCH,23.90692705,-106.96,1,2,15-05-08,12-05-08,09-06-08,09-06-08,609,610,611,2,4,610,611,609,613,613,NA,09-06-08,10-06-08,11-06-08,10-06-08,11-06-08,09-06-08,13-06-08,13-06-08,NA,09-06-08,NA,17.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,17.5,09-06-08,-0.346278317,09-06-08,15-05-08,15-05-08,0.346278317,NA,NA,21-05-08,10-06-08,F,NA
2008,A,18,SP,U,U,422,517,NA,CA226,CA110,CA2010,NA,NA,NA,NA,NA,NA,F,M,RX.MX|RX.YX,2008-A-18,2006,2006,2008-RX.MX|RX.YX,10-06-08,10-06-08,30-04-08,30-05-08,30-04-08,30-05-08,422,520,517,HATCH,23.90970719,-106.96,1,2,22-04-08,20-05-08,17-05-08,17-05-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-06-08,NA,15.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,15.7,17-06-08,-6.171521036,17-06-08,29-05-08,22-04-08,37.17152104,10-06-08,10-06-08,30-04-08,10-06-08,F,M
2008,A,19,SP,U,U,519,613,NA,CA1278,NA,CA2006,CA2007,NA,NA,NA,NA,NA,F,M,MX.RX|BX.OX,2008-A-19,2008,2007,2008-MX.RX|BX.OX,NA,NA,30-05-08,30-05-08,30-05-08,30-05-08,519,520,613,HATCH,23.90349649,-106.95,2,2,19-05-08,20-05-08,13-06-08,13-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-06-08,NA,17.1,6,13-06-08,NA,17.2,6,NA,NA,NA,NA,17.2,13-06-08,-1.317152104,13-06-08,20-05-08,19-05-08,1.317152104,NA,NA,30-05-08,30-05-08,F,NA
2008,A,21,SP,ParCare,CFall,525,619,618,CA125,CA1452,CA2057,CA2058,NA,NA,NA,NA,NA,F,M,YX.MX|LX.OX,2008-A-21,2006,2006,2008-YX.MX|LX.OX,21-06-08,21-06-08,30-05-08,30-05-08,30-05-08,30-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-06-08,NA,17.1,6.5,19-06-08,NA,16,6,NA,NA,NA,NA,17.1,19-06-08,-1.640776699,19-06-08,26-05-08,26-05-08,NA,21-06-08,21-06-08,30-05-08,21-06-08,F,M
2008,A,22,SP,U,U,529,623,NA,CA072,CA1223,CA2017,NA,NA,NA,NA,NA,NA,F,M,MX.RX|LX.YX,2008-A-22,2007,2006,2008-MX.RX|LX.YX,30-03-08,24-05-08,09-05-08,01-06-08,09-05-08,01-06-08,529,526,623,HATCH,23.90780765,-106.96,1,3,29-05-08,26-05-08,23-06-08,23-06-08,624,710,NA,0,4,NA,NA,624,710,710,NA,24-06-08,10-07-08,NA,NA,NA,24-06-08,10-07-08,10-07-08,NA,24-06-08,NA,17.2,6,NA,NA,NA,NA,NA,NA,NA,NA,17.2,24-06-08,-1.317152104,24-06-08,31-05-08,29-05-08,2.317152104,30-03-08,24-05-08,30-03-08,10-07-08,F,M
2008,A,23,SP,ParCare,CFall,529,623,621,CA1254,CA1272,CA2011,CA2012,CA2013,NA,NA,NA,NA,F,M,LX.MX|BX.GX,2008-A-23,2007,2007,2008-LX.MX|BX.GX,30-03-08,30-03-08,04-05-08,05-06-08,04-05-08,05-06-08,529,529,623,HATCH,23.90379296,-106.95,3,3,29-05-08,29-05-08,23-06-08,23-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-06-08,NA,17.2,6.2,22-06-08,NA,17.7,6,22-06-08,NA,17.4,6.3,17.7,22-06-08,0.300970874,22-06-08,27-05-08,29-05-08,-1.300970874,30-03-08,30-03-08,30-03-08,05-06-08,F,M
2008,A,24,SP,U,U,605,630,NA,CA177,CA008,CA1596,NA,NA,NA,NA,NA,NA,F,M,RX.MX|BX.GX,2008-A-24,2006,2006,2008-RX.MX|BX.GX,30-03-08,30-03-08,08-06-08,08-06-08,08-06-08,08-06-08,605,605,630,HATCH,23.90565901,-106.95,1,3,05-06-08,05-06-08,30-06-08,30-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-06-08,NA,17.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,17.6,30-06-08,-0.022653722,30-06-08,05-06-08,05-06-08,0.022653722,30-03-08,30-03-08,30-03-08,08-06-08,F,no mol_sex
2008,A,25,SP,ParCare,CFall,609,704,703,CA1517,CA2020,CA2026,CA2027,CA2028,NA,NA,NA,NA,F,M,OX.BX|YX.MX,2008-A-25,2008,2008,2008-OX.BX|YX.MX,30-05-08,31-05-08,05-05-08,13-06-08,05-05-08,13-06-08,609,611,704,HATCH,23.90794565,-106.96,2,3,09-06-08,11-06-08,04-07-08,04-07-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05-07-08,NA,17.1,6.3,05-07-08,NA,17.3,6,06-07-08,NA,17.2,6,17.3,05-07-08,-0.993527508,05-07-08,10-06-08,09-06-08,1.993527508,30-05-08,31-05-08,05-05-08,13-06-08,F,M
2008,A,101,SP,U,U,416,NA,NA,CA226,NA,NA,NA,NA,NA,NA,NA,NA,F,M,RX.MX|RX.YX,2008-A-101,2006,2006,2008-RX.MX|RX.YX,10-06-08,10-06-08,30-04-08,30-05-08,30-04-08,30-05-08,416,428,511,ABANDONED,23.91333969,-106.96,0,3,16-04-08,28-04-08,11-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-04-08,NA,10-06-08,10-06-08,30-04-08,10-06-08,F,NA
2008,A,102,SP,ParCare,CFall,505,530,528,CA1517,CA1222,CA1544,CA1546,NA,NA,NA,NA,NA,F,M,OX.BX|YX.MX,2008-A-102,2008,2008,2008-OX.BX|YX.MX,30-05-08,31-05-08,05-05-08,13-06-08,05-05-08,13-06-08,505,504,530,HATCH,23.91020745,-106.96,3,3,05-05-08,04-05-08,30-05-08,30-05-08,529,601,605,8,12,601,605,529,704,704,NA,29-05-08,01-06-08,05-06-08,01-06-08,05-06-08,29-05-08,04-07-08,04-07-08,NA,29-05-08,NA,17.5,6.4,30-05-08,NA,17.4,6.5,NA,NA,NA,NA,17.5,29-05-08,-0.346278317,29-05-08,04-05-08,05-05-08,-0.653721683,30-05-08,31-05-08,05-05-08,13-06-08,F,M
2008,A,103,SP,ParCare,CFall,507,601,529,CA190,CA108,CA1547,CA1548,CA1549,NA,NA,NA,NA,F,M,OX.MX|WX.LX,2008-A-103,2006,2006,2008-OX.MX|WX.LX,29-05-08,29-05-08,07-05-08,07-05-08,07-05-08,07-05-08,507,506,601,HATCH,23.90831927,-106.96,3,3,07-05-08,06-05-08,01-06-08,01-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31-05-08,NA,16.6,6.5,31-05-08,NA,17.1,7.2,01-06-08,NA,17.8,6.2,17.8,01-06-08,0.624595469,01-06-08,06-05-08,07-05-08,-0.624595469,29-05-08,29-05-08,07-05-08,29-05-08,F,M
2008,A,104,SP,ParCare,CFall,529,623,622,CA136,CA1215,CA2014,CA2015,CA2016,NA,NA,NA,NA,F,M,YX.MX|RX.RX,2008-A-104,2006,2006,2008-YX.MX|RX.RX,08-05-08,08-05-08,29-04-08,30-05-08,29-04-08,30-05-08,529,529,623,HATCH,23.90895171,-106.96,2,2,29-05-08,29-05-08,23-06-08,23-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-06-08,NA,17.1,6.2,23-06-08,NA,17.1,6.5,23-06-08,NA,17.2,6.5,17.2,23-06-08,-1.317152104,23-06-08,30-05-08,29-05-08,1.317152104,08-05-08,08-05-08,29-04-08,30-05-08,F,M
2008,B,2,SP,ParCare,CFall,513,607,605,CA1264,CA168,CA1575,CA1576,NA,NA,NA,NA,NA,F,M,LX.MX|WX.BX,2008-B-2,2007,2007,2008-LX.MX|WX.BX,NA,NA,23-05-08,23-05-08,23-05-08,23-05-08,513,509,607,HATCH,23.91195873,-106.96,2,2,13-05-08,09-05-08,07-06-08,07-06-08,607,607,NA,0,2,NA,NA,607,607,607,NA,07-06-08,07-06-08,NA,NA,NA,07-06-08,07-06-08,07-06-08,NA,05-06-08,NA,17.1,6.4,06-06-08,NA,16.7,6.3,NA,NA,NA,NA,17.1,05-06-08,-1.640776699,05-06-08,12-05-08,13-05-08,-0.359223301,NA,NA,23-05-08,07-06-08,F,M
2008,B,3,SP,ParCare,CFall,520,614,613,CA1334,CA1335,CA1581,NA,NA,NA,NA,NA,NA,F,M,OX.MX|YX.LX,2008-B-3,2007,2007,2008-OX.MX|YX.LX,05-07-08,05-07-08,23-05-08,23-05-08,23-05-08,23-05-08,520,515,614,HATCH,23.91170422,-106.96,3,3,20-05-08,15-05-08,14-06-08,14-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-06-08,NA,17.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,17.1,15-06-08,-1.640776699,15-06-08,22-05-08,20-05-08,2.640776699,05-07-08,05-07-08,23-05-08,05-07-08,F,M
2008,B,101,SP,U,U,429,524,NA,CA020,CA078,CA1566,NA,NA,NA,NA,NA,NA,F,M,RX.MX|LX.WX,2008-B-101,2006,2006,2008-RX.MX|LX.WX,20-05-08,05-07-08,01-05-08,17-06-08,01-05-08,17-06-08,429,427,524,HATCH,23.91020358,-106.96,1,3,29-04-08,27-04-08,24-05-08,24-05-08,524,524,530,11,12,524,530,524,620,620,NA,24-05-08,24-05-08,30-05-08,24-05-08,30-05-08,24-05-08,20-06-08,20-06-08,NA,24-05-08,NA,18,6.4,NA,NA,NA,NA,NA,NA,NA,NA,18,24-05-08,1.27184466,24-05-08,27-04-08,29-04-08,-1.27184466,20-05-08,05-07-08,01-05-08,05-07-08,F,M
2008,B,103,SP,ParCare,CFall,504,529,528,CA1429,CA230,CA1567,CA1568,CA1569,NA,NA,NA,NA,F,M,MX.RX|YX.WX,2008-B-103,2008,2007,2008-MX.RX|YX.WX,13-06-08,30-06-08,04-05-08,12-06-08,04-05-08,12-06-08,504,502,529,HATCH,23.91145159,-106.96,2,3,04-05-08,02-05-08,29-05-08,29-05-08,529,530,603,12,14,530,603,529,706,706,NA,29-05-08,30-05-08,03-06-08,30-05-08,03-06-08,29-05-08,06-07-08,06-07-08,NA,29-05-08,NA,17,6.4,30-05-08,NA,17.1,6.5,30-05-08,NA,17.1,6.5,17.1,30-05-08,-1.640776699,30-05-08,06-05-08,04-05-08,2.640776699,13-06-08,30-06-08,04-05-08,30-06-08,F,NA
2008,B,104,SP,U,U,425,NA,NA,CA266,NA,NA,NA,NA,NA,NA,NA,NA,F,M,YX.MX|WX.YX,2008-B-104,2006,2006,2008-YX.MX|WX.YX,NA,NA,11-05-08,11-05-08,11-05-08,11-05-08,425,503,520,ABANDONED,23.9133613,-106.96,0,2,25-04-08,03-05-08,20-05-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25-04-08,NA,NA,NA,11-05-08,11-05-08,F,NA
2008,B,105,SP,ParCare,CFall,524,618,618,CA171,CA057,CA1584,CA1585,NA,NA,NA,NA,NA,F,M,OX.MX|LX.RX,2008-B-105,2006,2006,2008-OX.MX|LX.RX,30-03-08,05-07-08,05-05-08,08-06-08,05-05-08,08-06-08,524,520,618,HATCH,23.9131765,-106.96,2,3,24-05-08,20-05-08,18-06-08,18-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19-06-08,NA,17.7,6.8,19-06-08,NA,17.4,6.9,NA,NA,NA,NA,17.7,19-06-08,0.300970874,19-06-08,24-05-08,24-05-08,0.699029126,30-03-08,05-07-08,30-03-08,05-07-08,F,M
2008,B,106,SP,ParCare,CFall,528,622,621,CA1268,CA1270,CA1586,CA2061,CA2062,NA,NA,NA,NA,F,M,LX.MX|OX.WX,2008-B-106,2007,2007,2008-LX.MX|OX.WX,30-03-08,20-05-08,01-05-08,03-06-08,01-05-08,03-06-08,528,527,622,HATCH,23.91341986,-106.96,3,3,28-05-08,27-05-08,22-06-08,22-06-08,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-06-08,NA,17.4,6.3,23-06-08,NA,17.8,6.5,23-06-08,NA,17.1,6.5,17.8,23-06-08,0.624595469,23-06-08,28-05-08,28-05-08,0.375404531,30-03-08,20-05-08,30-03-08,03-06-08,F,M
2008,B,107,SP,U,U,609,NA,NA,CA020,CA026,NA,NA,NA,NA,NA,NA,NA,F,M,RX.MX|LX.WX,2008-B-107,2006,2006,2008-RX.MX|LX.WX,20-05-08,05-07-08,01-05-08,17-06-08,01-05-08,17-06-08,609,614,701,PREDATED,23.92019979,-106.97,0,3,09-06-08,14-06-08,01-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-06-08,NA,20-05-08,05-07-08,01-05-08,05-07-08,F,M
2008,B,201,SP,U,U,609,NA,NA,CA2052,CA2053,NA,NA,NA,NA,NA,NA,NA,F,M,BX.YX|RX.MX,2008-B-201,2008,2008,2008-BX.YX|RX.MX,04-07-08,04-07-08,17-06-08,17-06-08,17-06-08,17-06-08,609,614,706,FLOODED,23.92175358,-106.97,0,3,09-06-08,14-06-08,06-07-08,NA,NA,NA,NA,NA,0,NA,NA,Inf,#NAME?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09-06-08,NA,04-07-08,04-07-08,17-06-08,04-07-08,F,M
