year,site,nest,species,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,captured_focalyear_focal,field_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen,mol_sex_focal,mol_sex_mate
2013,S,21,KP,CA3621,NA,NA,NA,NA,F,no,M,no,NA,NA,OX.MX|GX.LX,2013-S-21,2010,2010,27-09-13,19-11-13,NA,NA,DISAPPEARED,76388,60554,0,1,NA,27-09-13,30-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-09-13,19-11-13,F,NA
2013,S,22,KP,CA3095,CA3809,CA3829,NA,NA,F,yes,M,yes,NA,NA,MX.LX|BX.YX,2013-S-22,2013,2010,20-10-13,31-10-13,02-10-13,02-10-13,HATCH,75956,60510,1,2,22-09-13,27-09-13,21-10-13,0,6,21-10-13,09-11-13,NA,NA,NA,21-10-13,09-11-13,24-10-13,28-10-13,21-10-13,6.6,19.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,19.8,21-10-13,1.422222222,21-10-13,24-09-13,19-10-13,22-09-13,2.577777778,02-10-13,09-11-13,F,M
2013,S,23,KP,CA3697,NA,NA,NA,NA,F,no,M,no,NA,NA,OX.MX|LX.OX,2013-S-23,2012,2012,20-09-13,17-10-13,NA,NA,DISAPPEARED,77669,60076,0,3,NA,29-09-13,01-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20-09-13,17-10-13,F,NA
2013,S,24,KP,CA3659,CA3183,NA,NA,NA,F,yes,M,no,NA,NA,MX.GX|YX.BX,2013-S-24,2013,2010,NA,NA,01-10-13,01-10-13,DISAPPEARED,75947,61064,0,3,23-09-13,01-10-13,13-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-09-13,NA,01-10-13,01-10-13,F,M
2013,S,25,KP,CA3435,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.YX|OX.LX,2013-S-25,2010,2010,30-09-13,26-11-13,NA,NA,DISAPPEARED,77087,60218,0,3,NA,02-10-13,07-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-09-13,26-11-13,F,NA
2013,S,27,KP,CA3787,CA3789,CA3857,NA,NA,F,no,M,no,NA,NA,YX.MX|GX.RX,2013-S-27,2012,2012,03-10-13,11-10-13,NA,NA,HATCH,76172,60779,1,2,28-09-13,06-10-13,02-11-13,0,4,02-11-13,07-11-13,NA,NA,NA,02-11-13,07-11-13,06-11-13,06-11-13,02-11-13,7.1,19.9,6.71,NA,NA,NA,NA,NA,NA,NA,NA,19.9,02-11-13,1.644444444,02-11-13,06-10-13,31-10-13,28-09-13,8.355555556,03-10-13,07-11-13,F,M
2013,S,28,KP,CA3814,CA2782,CA3841,CA3842,NA,F,yes,M,yes,NA,NA,MX.LX|BX.WX,2013-S-28,2013,2013,03-11-13,26-11-13,07-10-13,07-10-13,HATCH,75806,60936,2,3,02-10-13,07-10-13,27-10-13,0,5,27-10-13,30-11-13,NA,NA,NA,27-10-13,30-11-13,30-11-13,NA,27-10-13,7.3,19.9,6.79,27-10-13,6.7,18.8,6.9,NA,NA,NA,NA,19.9,27-10-13,1.644444444,27-10-13,30-09-13,25-10-13,02-10-13,-1.644444444,07-10-13,30-11-13,F,M
2013,S,29,KP,CA3427,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.YX|LX.OX,2013-S-29,2010,2010,23-09-13,21-10-13,NA,NA,Eggs crushed,75466,61404,0,2,NA,12-10-13,14-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-09-13,21-10-13,F,NA
2013,S,3,KP,CA2629,CA1119,CA3812,CA3813,NA,F,yes,M,no,NA,NA,MX.RX|WX.WX,2013-S-3,2008,2008,25-09-13,25-09-13,02-10-13,02-10-13,HATCH,76109,60524,2,3,09-09-13,14-09-13,05-10-13,0,14,05-10-13,26-11-13,NA,NA,NA,05-10-13,26-11-13,26-11-13,NA,05-10-13,6.3,18.5,5.54,05-10-13,6.4,19,6.67,NA,NA,NA,NA,19,05-10-13,-0.355555556,05-10-13,10-09-13,05-10-13,09-09-13,1,25-09-13,26-11-13,F,M
2013,S,30,KP,CA3822,XX.XX|XX.XX,NA,NA,NA,F,yes,M,no,NA,NA,MX.GX|BX.RX,2013-S-30,2013,2013,24-10-13,24-10-13,15-10-13,15-10-13,DISAPPEARED,75965,61131,0,3,04-10-13,12-10-13,29-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-10-13,NA,15-10-13,24-10-13,F,NA
2013,S,31,KP,CA2712,CA3861,NA,NA,NA,F,no,M,yes,NA,NA,OX.MX|BX.RX,2013-S-31,2010,2009,20-09-13,20-09-13,NA,NA,Eggs liquid,77664,60134,0,2,04-10-13,12-10-13,05-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04-10-13,NA,20-09-13,20-09-13,F,M
2013,S,34,KP,CA3621,CA1639,NA,NA,NA,F,no,M,no,NA,NA,OX.MX|GX.LX,2013-S-34,2010,2010,27-09-13,19-11-13,NA,NA,DISAPPEARED,76414,60535,0,2,12-10-13,17-10-13,06-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12-10-13,NA,27-09-13,19-11-13,F,M
2013,S,35,KP,CA3807,CA3838,NA,NA,NA,F,yes,M,yes,NA,NA,MX.BX|RX.OX,2013-S-35,2013,2013,15-10-13,12-11-13,27-09-13,24-10-13,DISAPPEARED,76370,60584,0,3,15-10-13,17-10-13,29-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15-10-13,NA,27-09-13,12-11-13,F,M
2013,S,36,KP,CA2756,CA1052,NA,NA,NA,F,no,M,no,NA,NA,MX.BX|GX.WX,2013-S-36,2011,2011,14-09-13,20-09-13,02-10-13,02-10-13,DISAPPEARED,76816,60420,0,1,NA,20-10-13,21-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-09-13,02-10-13,F,M
2013,S,37,KP,CA3003,CA1663,CA3865,CA3867,NA,F,no,M,no,NA,NA,MX.WX|BX.BX,2013-S-37,2010,2009,10-10-13,15-10-13,NA,NA,HATCH,76275,60567,2,2,10-10-13,21-10-13,10-11-13,1,9,10-11-13,04-12-13,NA,NA,NA,10-11-13,04-12-13,04-12-13,NA,09-11-13,6.7,20,7.01,10-11-13,6.3,19.2,6.73,NA,NA,NA,NA,20,09-11-13,1.866666667,09-11-13,13-10-13,07-11-13,10-10-13,3.133333333,10-10-13,04-12-13,F,M
2013,S,39,KP,CA2756,CA1052,NA,NA,NA,F,no,M,no,NA,NA,MX.BX|GX.WX,2013-S-39,2011,2011,14-09-13,20-09-13,02-10-13,02-10-13,DISAPPEARED,76818,60416,0,1,NA,23-10-13,29-10-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14-09-13,02-10-13,F,M
2013,S,4,KP,CA3668,CA3666,NA,NA,NA,F,no,M,no,NA,NA,OX.MX|RX.YX,2013-S-4,2012,2012,13-09-13,30-10-13,NA,NA,"Unknown/probably hatched, check brood S-2",76259,60606,NA,2,03-09-13,14-09-13,18-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03-09-13,NA,13-09-13,30-10-13,F,M
2013,S,40,KP,CA3849,CA4078,NA,NA,NA,F,yes,M,yes,NA,NA,MX.GX|GX.OX,2013-S-40,2013,2013,08-11-13,08-11-13,29-10-13,29-10-13,DISAPPEARED,75503,61604,0,2,16-10-13,24-10-13,16-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-13,NA,29-10-13,08-11-13,F,M
2013,S,41,KP,CA3850,CA3619,NA,NA,NA,F,yes,M,yes,NA,NA,MX.GX|OX.GX,2013-S-41,2013,2013,11-11-13,11-11-13,29-10-13,29-10-13,DISAPPEARED,78366,60267,0,3,18-10-13,26-10-13,02-11-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-10-13,NA,29-10-13,11-11-13,F,M
2013,S,42,KP,CA3623,CA3866,CA4072,NA,NA,F,yes,M,yes,NA,NA,MX.LX|RX.BX,2013-S-42,2013,2010,NA,NA,17-11-13,17-11-13,HATCH,75953,61128,1,2,29-10-13,09-11-13,17-11-13,0,2,26-11-13,30-11-13,NA,NA,NA,26-11-13,30-11-13,NA,26-11-13,17-11-13,6.7,19.9,6.29,NA,NA,NA,NA,NA,NA,NA,NA,19.9,17-11-13,1.644444444,17-11-13,21-10-13,15-11-13,29-10-13,-7.644444444,17-11-13,30-11-13,F,M
2013,S,8,KP,CA3071,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.WX|LX.WX,2013-S-8,2010,2010,13-09-13,19-11-13,NA,NA,Eggs crushed,76214,60739,0,3,13-09-13,15-09-13,19-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13-09-13,NA,13-09-13,19-11-13,F,NA
2013,S,9,KP,CA3083,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.WX|OX.YX,2013-S-9,2010,2010,17-09-13,14-11-13,NA,NA,DISAPPEARED,75878,61168,0,1,NA,17-09-13,22-09-13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-09-13,14-11-13,F,NA
2014,C,-302,KP,CA4214,CA4215,CA4211,CA4212,CA4213,F,yes,M,yes,NA,NA,OX.MX|RX.OX,2014-C--302,2014,2014,20-11-14,20-11-14,14-11-14,14-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11-11-14,20-11-14,NA,NA,NA,11-11-14,20-11-14,20-11-14,NA,11-11-14,8.4,21.7,7.77,11-11-14,8.9,19.7,6.71,11-11-14,10.1,21.5,7.97,21.7,11-11-14,5.644444444,11-11-14,11-10-14,05-11-14,11-10-14,NA,11-11-14,20-11-14,F,F
2014,C,301,KP,CA4204,CA4205,NA,NA,NA,F,yes,M,yes,NA,NA,MX.GX|YX.OX,2014-C-301,2014,2014,20-11-14,20-11-14,22-10-14,22-10-14,Unknown,84352,61951,NA,1,11-10-14,22-10-14,22-10-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-10-14,NA,22-10-14,20-11-14,F,F
2014,C,302,KP,CA3412,NA,NA,NA,NA,F,yes,M,no,NA,NA,MX.YX|BX.RX,2014-C-302,2010,2010,14-11-14,14-11-14,22-10-14,22-10-14,Disappeared,84315,61972,NA,2,11-10-14,22-10-14,22-10-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-10-14,NA,22-10-14,14-11-14,F,NA
2014,M,-1,KP,CA1673,CA3650,CA2791,CA2790,CA2788,F,yes,M,yes,NA,NA,MX.LX|LX.GX,2014-M--1,2014,2009,NA,NA,21-04-14,21-04-14,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21-04-14,23-04-14,NA,NA,NA,21-04-14,23-04-14,23-04-14,NA,21-04-14,4.9,17.9,6.03,21-04-14,6.2,18.4,6.05,21-04-14,6.1,18.1,6.41,18.4,21-04-14,-1.688888889,21-04-14,27-03-14,21-04-14,27-03-14,NA,21-04-14,23-04-14,F,M
2014,R,-201,KP,CA3494,CA3466,CA4027,CA4028,CA4195,F,no,M,no,NA,NA,MX.YX|WX.RX,2014-R--201,2010,2010,14-11-14,14-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,14-11-14,14-11-14,NA,NA,NA,14-11-14,14-11-14,14-11-14,NA,14-11-14,7.1,19.4,5.53,14-11-14,7,19.6,5.19,14-11-14,6.5,18.4,5.11,19.6,14-11-14,0.977777778,14-11-14,19-10-14,13-11-14,19-10-14,NA,14-11-14,14-11-14,NA,M
2014,R,101,KP,CA4200,CA2619,CA4197,CA4198,CA4199,F,yes,M,yes,NA,NA,MX.LX|WX.BX,2014-R-101,2014,2014,15-09-14,09-10-14,03-10-14,03-10-14,HATCH,78211,60417,3,3,20-09-14,01-10-14,05-10-14,1,9,04-10-14,16-11-14,NA,NA,NA,04-10-14,16-11-14,16-11-14,NA,05-10-14,6.6,19,6.9,05-10-14,7,20,6.45,04-10-14,6.8,20.6,7.11,20.6,04-10-14,3.2,04-10-14,05-09-14,30-09-14,20-09-14,-14.2,15-09-14,16-11-14,F,M
2014,R,106,KP,CA3664,CA4136,CA4152,CA4154,CA4161,F,no,M,yes,NA,NA,OX.MX|WX.GX,2014-R-106,2012,2012,NA,NA,NA,NA,HATCH,75916,61476,3,3,13-10-14,21-10-14,03-11-14,0,6,02-11-14,19-11-14,NA,NA,NA,02-11-14,19-11-14,19-11-14,NA,02-11-14,7.3,19.8,7.41,03-11-14,7,9.5,6.61,03-11-14,6.5,8.8,7.12,19.8,02-11-14,1.422222222,02-11-14,06-10-14,31-10-14,13-10-14,-6.422222222,02-11-14,19-11-14,F,M
2014,R,2,KP,CA3911,CA3012,CA4119,NA,NA,F,yes,M,no,NA,NA,GX.MX|YX.BX,2014-R-2,2013,2013,16-09-14,20-10-14,10-10-14,10-10-14,HATCH,76592,61516,1,2,17-09-14,25-09-14,14-10-14,NA,1,NA,NA,NA,NA,NA,14-10-14,18-11-14,14-10-14,18-11-14,14-10-14,6.1,19.8,6.98,NA,NA,NA,NA,NA,NA,NA,NA,19.8,14-10-14,1.422222222,14-10-14,17-09-14,12-10-14,17-09-14,0.577777778,16-09-14,20-10-14,F,M
2014,R,202,KP,CA1121,CA4137,CA4148,CA4149,NA,F,no,M,yes,"CA4137 ringed in 2014; according to plumage coloration and incubation behaviour it was sexed as male. CA1121 was sexed molecularly as male, but also as female based on plumage coloration and incubating behaviour in 2014 and 2012. ",NA,MX.LX|GX.RX,2014-R-202,2012,2007,22-09-14,22-09-14,NA,NA,HATCH,75863,61951,2,3,11-10-14,21-10-14,02-11-14,0,4,02-11-14,20-11-14,NA,NA,NA,02-11-14,20-11-14,04-11-14,07-11-14,02-11-14,6.8,20,5.84,02-11-14,5.9,19.4,5.6,NA,NA,NA,NA,20,02-11-14,1.866666667,02-11-14,06-10-14,31-10-14,11-10-14,-4.866666667,22-09-14,20-11-14,M,M
2014,R,3,KP,CA2753,CA2758,NA,NA,NA,F,no,M,no,NA,NA,MX.WX|OX.BX,2014-R-3,2010,2009,26-09-14,17-10-14,NA,NA,Infertile,75934,61939,0,2,21-09-14,26-09-14,28-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-09-14,NA,26-09-14,17-10-14,F,M
2014,R,301,KP,CA3057,NA,NA,NA,NA,F,no,M,no,NA,NA,MX.WX|BX.RX,2014-R-301,2010,2010,25-09-14,07-11-14,NA,NA,Unknown,77482,60767,NA,3,16-10-14,27-10-14,03-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16-10-14,NA,25-09-14,07-11-14,F,NA
2014,R,302,KP,CA4193,CA4194,NA,NA,NA,F,yes,M,yes,NA,NA,GX.MX|YX.WX,2014-R-302,2014,2014,NA,NA,12-11-14,12-11-14,Abandoned,76459,61637,0,2,02-11-14,28-10-14,01-12-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02-11-14,NA,12-11-14,12-11-14,F,M
2014,R,303,KP,CA4209,CA4025,NA,NA,NA,F,yes,M,yes,NA,NA,MX.BX|YX.LX,2014-R-303,2014,2014,NA,NA,30-10-14,30-10-14,Infertile,77607,60807,0,3,22-10-14,30-10-14,26-11-14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-10-14,NA,30-10-14,30-10-14,X,M
2014,R,305,KP,CA1080,CA2693,XX.XX|XX.XX,CA4029,CA4030,F,no,M,no,Unringed chick was found dead on nest,NA,MX.OX|LX.GX,2014-R-305,2008,2008,NA,NA,NA,NA,HATCH,76520,61104,3,3,19-10-14,30-10-14,14-11-14,0,4,14-11-14,03-12-14,NA,NA,NA,14-11-14,03-12-14,15-11-14,29-11-14,NA,NA,NA,NA,14-11-14,6.3,18.6,6.37,14-11-14,7.2,21,5.76,21,14-11-14,4.088888889,14-11-14,15-10-14,09-11-14,19-10-14,-3.088888889,14-11-14,03-12-14,F,M
2014,R,4,KP,CA1637,CA3761,CA4108,CA4109,NA,F,yes,M,no,NA,NA,BX.MX|RX.GX,2014-R-4,2009,2009,26-09-14,26-09-14,10-10-14,10-10-14,HATCH,76542,61604,2,2,21-09-14,29-09-14,10-10-14,1,17,10-10-14,22-11-14,NA,NA,NA,10-10-14,22-11-14,22-11-14,NA,10-10-14,7.1,18.6,6.04,10-10-14,5.9,18,6.22,NA,NA,NA,NA,18.6,10-10-14,-1.244444444,10-10-14,15-09-14,10-10-14,21-09-14,-6,26-09-14,22-11-14,F,M
2014,R,8,KP,CA3082,CA1676,CA4191,CA4192,CA4196,F,no,M,no,"CA3082 marked as male in captures, molecularly sexed as F",NA,MX.WX|OX.WX,2014-R-8,2010,2010,10-09-14,16-11-14,NA,NA,HATCH,78636,60509,3,3,20-10-14,10-11-14,14-11-14,0,6,14-11-14,29-11-14,NA,NA,NA,12-11-14,29-11-14,18-11-14,21-11-14,12-11-14,7.4,20.5,6.65,12-11-14,6.7,19.2,6.88,14-11-14,6.7,19.8,6.94,20.5,12-11-14,2.977777778,12-11-14,15-10-14,09-11-14,20-10-14,-4.977777778,10-09-14,29-11-14,F,M
2014,S,-1,KP,CA4102,CA2773,CA4103,CA4104,NA,F,yes,M,yes,See comments in S3. CA4104 died after manipulation,NA,WX.MX|YX.BX,2014-S--1,2014,2014,17-10-14,17-10-14,07-10-14,07-10-14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,07-10-14,07-10-14,NA,NA,NA,07-10-14,07-10-14,07-10-14,NA,07-10-14,6.6,18.1,6.13,07-10-14,6.2,18.8,6.26,NA,NA,NA,NA,18.8,07-10-14,-0.8,07-10-14,12-09-14,07-10-14,12-09-14,NA,07-10-14,17-10-14,F,M
2014,S,-10,KP,CA1662,XX.XX|XX.XX,CA4189,CA4026,NA,F,no,M,no,NA,NA,MX.GX|OX.BX,2014-S--10,2013,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11-11-14,15-11-14,NA,NA,NA,11-11-14,15-11-14,15-11-14,NA,11-11-14,7.7,20.3,5.76,11-11-14,7.9,20.2,5.69,NA,NA,NA,NA,20.3,11-11-14,2.533333333,11-11-14,14-10-14,08-11-14,14-10-14,NA,11-11-14,15-11-14,F,NA
2014,S,-12,KP,CA2712,CA3861,CA3899,CA4301,NA,F,no,M,no,NA,NA,OX.MX|BX.RX,2014-S--12,2010,2009,17-09-14,15-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,22-11-14,22-11-14,NA,NA,NA,22-11-14,22-11-14,22-11-14,NA,22-11-14,7.1,20.6,6.6,22-11-14,7,20.3,6.62,NA,NA,NA,NA,20.6,22-11-14,3.2,22-11-14,24-10-14,18-11-14,24-10-14,NA,17-09-14,22-11-14,F,M
2014,S,-2,KP,CA4126,CA3015,CA4127,CA4128,NA,F,yes,M,yes,NA,NA,MX.LX|GX.WX,2014-S--2,2014,2014,NA,NA,18-10-14,18-10-14,NA,NA,NA,NA,NA,NA,NA,NA,3,12,18-10-14,22-11-14,24-11-14,22-11-14,24-11-14,18-10-14,29-11-14,24-11-14,29-11-14,18-10-14,7.6,21.1,6.31,18-10-14,6.5,20.6,6.16,NA,NA,NA,NA,21.1,18-10-14,4.311111111,18-10-14,18-09-14,13-10-14,18-09-14,NA,18-10-14,22-11-14,F,M
2014,S,-201,KP,CA3190,CA2626,CA4009,CA4125,NA,F,no,M,no,NA,NA,RX.MX|LX.BX,2014-S--201,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,18-10-14,17-11-14,NA,NA,NA,18-10-14,17-11-14,17-11-14,NA,18-10-14,7.8,21.3,5.76,18-10-14,8.1,22.2,6.64,NA,NA,NA,NA,22.2,18-10-14,6.755555556,18-10-14,16-09-14,11-10-14,16-09-14,NA,18-10-14,17-11-14,F,M
2014,S,-202,KP,CA3016,CA2704,CA4139,CA4140,NA,F,yes,M,yes,NA,NA,OX.MX|YX.WX,2014-S--202,2009,2009,NA,NA,30-10-14,30-10-14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,30-10-14,30-10-14,NA,NA,NA,30-10-14,30-10-14,30-10-14,NA,30-10-14,7.8,19.9,5.21,30-10-14,8,20.2,4.89,NA,NA,NA,NA,20.2,30-10-14,2.311111111,30-10-14,02-10-14,27-10-14,02-10-14,NA,30-10-14,30-10-14,F,M
2014,S,-203,KP,CA4022,CA4019,CA4020,CA4021,NA,F,yes,M,yes,NA,NA,LX.MX|WX.BX,2014-S--203,2014,2014,NA,NA,01-11-14,01-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,1,01-11-14,01-11-14,NA,NA,NA,01-11-14,01-11-14,01-11-14,NA,01-11-14,7.8,20.5,5.03,01-11-14,7.7,22,5.39,NA,NA,NA,NA,22,01-11-14,6.311111111,01-11-14,30-09-14,25-10-14,30-09-14,NA,01-11-14,01-11-14,F,F
2014,S,-205,KP,CA2783,CA4077,CA3895,CA3896,NA,F,no,M,no,"CA2783 looked as female, but on the only previous capture in 2013 it was sexed as male. Adults never got into the trap. ",NA,WX.MX|GX.BX,2014-S--205,2013,2013,13-10-14,04-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,15-11-14,15-11-14,15-11-14,NA,15-11-14,7.6,21.5,6.46,15-11-14,7.4,20.3,6.51,NA,NA,NA,NA,21.5,15-11-14,5.2,15-11-14,15-10-14,09-11-14,15-10-14,NA,13-10-14,04-11-14,M,M
2014,S,-3,KP,CA3665,CA3753,CA4011,NA,NA,F,yes,M,yes,NA,NA,OX.MX|WX.RX,2014-S--3,2012,2012,12-09-14,24-10-14,24-10-14,24-10-14,NA,NA,NA,NA,NA,NA,NA,NA,0,6,24-10-14,29-11-14,NA,NA,NA,24-10-14,29-11-14,29-11-14,NA,24-10-14,7.5,21.3,6.45,NA,NA,NA,NA,NA,NA,NA,NA,21.3,24-10-14,4.755555556,24-10-14,24-09-14,19-10-14,24-09-14,NA,12-09-14,29-11-14,F,M
2014,S,-4,KP,CA3083,CA3616,CA4016,CA4135,NA,F,no,M,no,NA,NA,MX.WX|OX.YX,2014-S--4,2010,2010,12-09-14,30-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,27-10-14,13-11-14,NA,NA,NA,27-10-14,13-11-14,13-11-14,NA,30-10-14,8,21.3,6.09,27-10-14,7.5,20.4,6.64,NA,NA,NA,NA,21.3,30-10-14,4.755555556,30-10-14,30-09-14,25-10-14,30-09-14,NA,12-09-14,13-11-14,F,M
2014,S,-6,KP,CA3807,CA3838,CA4155,CA4156,CA4163,F,no,M,no,NA,NA,MX.BX|RX.OX,2014-S--6,2013,2013,12-09-14,12-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,03-11-14,03-12-14,NA,NA,NA,03-11-14,03-12-14,03-12-14,NA,03-11-14,6.8,19.7,6.23,03-11-14,7.2,20.1,6.02,03-11-14,8,21.2,6.04,21.2,03-11-14,4.533333333,03-11-14,04-10-14,29-10-14,04-10-14,NA,12-09-14,03-12-14,F,M
2014,S,-7,KP,CA4157,XX.XX|XX.XX,CA4158,CA4159,NA,F,yes,M,no,NA,NA,GX.MX|YX.OX,2014-S--7,2014,2014,NA,NA,03-11-14,03-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,7,03-11-14,29-11-14,NA,NA,NA,03-11-14,29-11-14,22-11-14,29-11-14,03-11-14,9,21.4,6.32,03-11-14,9.1,23.3,6.86,NA,NA,NA,NA,23.3,03-11-14,9.2,03-11-14,29-09-14,24-10-14,29-09-14,NA,03-11-14,29-11-14,F,NA
2014,S,-8,KP,CA4167,CA4166,CA4168,NA,NA,F,yes,M,yes,NA,NA,GX.MX|RX.RX,2014-S--8,2014,2014,NA,NA,05-11-14,05-11-14,NA,NA,NA,NA,NA,NA,NA,NA,1,3,05-11-14,12-11-14,NA,NA,NA,05-11-14,24-11-14,05-11-14,12-11-14,05-11-14,7.6,20.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,20.4,05-11-14,2.755555556,05-11-14,08-10-14,02-11-14,08-10-14,NA,05-11-14,12-11-14,F,M
